60 76 0.31479 0.00517548
60 76 0.213725 0.00743507
60 76 0.123923 0.0102541
60 76 0.0501105 0.0137438
60 76 0.0024905 0.0178637
60 131 1 1
60 131 0.942732 0.000108688
60 131 0.880224 0.000370511
60 131 0.814162 0.000769161
60 131 0.745231 0.00132186
60 131 0.673908 0.00205494
60 131 0.600698 0.00300417
60 131 0.526207 0.00421581
60 131 0.451181 0.00574939
60 131 0.3765 0.00767911
60 131 0.303176 0.0101107
60 131 0.232292 0.0131722
60 131 0.163952 0.0170083
60 131 0.10065 0.0215698
60 131 0.0473139 0.026817
60 131 0.00941398 0.032793
60 184 1 1
60 184 0.831125 0.000137962
60 184 0.660654 0.000522144
60 184 0.495159 0.00117767
60 184 0.339833 0.00212226
60 184 0.200577 0.00339778
60 184 0.0839873 0.00516918
60 184 0.00570757 0.00735645
60 168 1 1
60 168 0.527404 0.000298422
60 168 0.15899 0.000964481
60 164 1 1
60 164 0.920455 0.000101176
60 164 0.836057 0.000381051
60 164 0.748597 0.000855162
60 164 0.658957 0.00157219
60 164 0.567954 0.00259902
60 164 0.476502 0.00402337
60 164 0.385733 0.00593048
60 164 0.297277 0.00843414
60 164 0.213208 0.0116674
60 164 0.136305 0.0156497
60 164 0.0704907 0.020479
60 164 0.0210182 0.0262756
84 117 1 1
84 117 0.863359 0.000116536
84 117 0.723194 0.000455514
84 117 0.583912 0.00105515
84 117 0.448662 0.0019628
84 117 0.321203 0.00314397
84 117 0.206233 0.00460669
84 117 0.108706 0.00659768
84 117 0.034989 0.00928576
84 182 1 1
84 182 0.915615 0.000104733
84 182 0.826583 0.000378372
84 182 0.734926 0.000835236
84 182 0.641871 0.0015188
84 182 0.548577 0.00248966
84 182 0.456275 0.00382838
84 182 0.366289 0.00564204
84 182 0.277604 0.00805597
84 182 0.192568 0.0110625
84 182 0.117006 0.0150342
84 182 0.0539802 0.0202354
84 182 0.00825055 0.0264646
84 99 1 1
84 99 0.846892 0.000179454
84 99 0.692707 0.00065212
84 99 0.542538 0.00143676
84 99 0.400431 0.00258824
84 99 0.27042 0.00417723
84 99 0.156367 0.0062938
84 99 0.0613581 0.00900916
84 99 0.00488634 0.0119966
84 92 1 1
84 92 0.918486 0.000101855
84 92 0.832012 0.000405098
84 92 0.742608 0.000933421
84 92 0.65124 0.00173971
84 92 0.558781 0.00289346
84 92 0.466269 0.00448411
84 92 0.375021 0.00662597
84 92 0.286735 0.00946297
84 92 0.203601 0.0131718
84 92 0.128388 0.0179579
84 92 0.064407 0.0237019
84 92 0.0182715 0.0298982
84 131 1 1
84 131 0.884212 0.000164523
84 131 0.763149 0.000559917
84 131 0.640143 0.00120806
84 131 0.517673 0.0021717
84 131 0.398408 0.00353277
84 131 0.285493 0.00538876
84 131 0.182218 0.00774991
84 131 0.0936937 0.0107699
84 131 0.0260955 0.0146954
84 184 1 1
84 184 0.875597 0.000112792
84 184 0.746829 0.000440455
84 184 0.617455 0.001011
84 184 0.490184 0.00188664
84 184 0.367886 0.00314904
84 184 0.254023 0.00489985
84 184 0.152932 0.00721526
84 184 0.070644 0.0100196
84 184 0.0155191 0.0134188
61 112 1 1
61 112 0.869251 0.00017052
61 112 0.735157 0.000605238
61 112 0.601598 0.00132738
61 112 0.471491 0.00239946
61 112 0.347717 0.00388517
61 112 0.233628 0.00577178
61 112 0.132973 0.00816621
61 112 0.0496191 0.011118
61 112 0.544685 0.0144149
61 92 1 1
61 92 0.901924 0.000171895
